2025/09/21 16:00更新,#genre#
华数军旅剧场,http://114.254.34.101:18888/rtp/239.3.1.68:4120
华数城市剧场,http://114.254.34.101:18888/rtp/239.3.1.67:4120
华数武侠剧场,http://114.254.34.101:18888/rtp/239.3.1.90:4120
华数魅力时尚,http://114.254.34.101:18888/rtp/239.3.1.196:9012
古装剧场,http://114.254.34.101:18888/rtp/239.3.1.69:4120
华数少儿动画,http://114.254.34.101:18888/rtp/239.3.1.199:9000
华数动画,http://114.254.34.101:18888/rtp/239.3.1.80:4120
金鹰卡通,http://114.254.34.101:18888/rtp/239.3.1.51:9252
嘉佳卡通,http://114.254.34.101:18888/rtp/239.3.1.147:9268
IPTV地理,http://114.254.34.101:18888/rtp/239.3.1.71:4120
IPTV10解密,http://114.254.34.101:18888/rtp/239.3.1.75:4120
IPTV7军事,http://114.254.34.101:18888/rtp/239.3.1.76:4120
IPTV台球,http://114.254.34.101:18888/rtp/239.3.1.85:4120
IPTV国学,http://114.254.34.101:18888/rtp/239.3.1.77:4120
IPTV墨宝,http://114.254.34.101:18888/rtp/239.3.1.83:4120
IPTV好学生,http://114.254.34.101:18888/rtp/239.3.1.81:4120
山东教育卫视,http://114.254.34.101:18888/rtp/239.3.1.52:4120
IPTV11戏曲,http://114.254.34.101:18888/rtp/239.3.1.78:4120
IPTV收视指南,http://114.254.34.101:18888/rtp/239.3.1.193:8012
IPTV14早教,http://114.254.34.101:18888/rtp/239.3.1.79:4120
IPTV武术,http://114.254.34.101:18888/rtp/239.3.1.87:4120
IPTV爱生活,http://114.254.34.101:18888/rtp/239.3.1.86:4120
IPTV美妆,http://114.254.34.101:18888/rtp/239.3.1.72:4120
IPTV足球,http://114.254.34.101:18888/rtp/239.3.1.89:4120
IPTV鉴赏,http://114.254.34.101:18888/rtp/239.3.1.82:4120
IPTV15音乐现场,http://114.254.34.101:18888/rtp/239.3.1.70:4120
光影,http://114.254.34.101:18888/rtp/239.3.1.84:4120
睛彩竞技,http://114.254.34.101:18888/rtp/239.3.1.125:8001
睛彩篮球,http://114.254.34.101:18888/rtp/239.3.1.126:8001
睛彩羽毛球,http://114.254.34.101:18888/rtp/239.3.1.127:8001
睛彩广场舞,http://114.254.34.101:18888/rtp/239.3.1.128:8001

河北联通-组播1,#genre#
九屏直播频道,http://121.29.141.59:4022/rtp/239.253.92.203:6150
河北卫视,http://121.29.141.59:4022/rtp/239.253.92.154:6011
河北经济生活,http://121.29.141.59:4022/rtp/239.253.92.171:6001
河北都市频道,http://121.29.141.59:4022/rtp/239.253.92.172:6002
CCTV-1综合,http://121.29.141.59:4022/rtp/239.253.92.83:8012
CCTV-3综艺,http://121.29.141.59:4022/rtp/239.253.92.191:6057
CCTV-8电视剧,http://121.29.141.59:4022/rtp/239.253.92.195:6060
CCTV-11戏曲,http://121.29.141.59:4022/rtp/239.253.93.153:6321
CCTV-12社会与法,http://121.29.141.59:4022/rtp/239.253.92.197:6062
CCTV-5+体育赛事,http://121.29.141.59:4022/rtp/239.253.92.82:8013
CCTV高尔夫网球,http://121.29.141.59:4022/rtp/239.253.93.122:6465
北京卫视,http://121.29.141.59:4022/rtp/239.253.92.87:8014
广东卫视,http://121.29.141.59:4022/rtp/239.253.92.206:8108
辽宁卫视,http://121.29.141.59:4022/rtp/239.253.92.115:6056
四川卫视,http://121.29.141.59:4022/rtp/239.253.92.16:6043
广西卫视,http://121.29.141.59:4022/rtp/239.253.92.76:8043
吉林卫视,http://121.29.141.59:4022/rtp/239.253.92.202:6147
石家庄新闻综合,http://121.29.141.59:4022/rtp/239.253.92.149:6035
石家庄文化娱乐,http://121.29.141.59:4022/rtp/239.253.92.93:8120
石家庄城市服务,http://121.29.141.59:4022/rtp/239.253.92.94:8121
承德新闻综合,http://121.29.141.59:4022/rtp/239.253.92.222:8112
承德旅游文化,http://121.29.141.59:4022/rtp/239.253.92.223:8113
秦皇岛公共频道,http://121.29.141.59:4022/rtp/239.253.92.53:6022
保定新闻综合,http://121.29.141.59:4022/rtp/239.253.93.2:6153
保定公共频道,http://121.29.141.59:4022/rtp/239.253.93.4:6157
邢台综合频道,http://121.29.141.59:4022/rtp/239.253.93.8:6161
邯郸公共频道,http://121.29.141.59:4022/rtp/239.253.93.12:6165
邯郸科技教育,http://121.29.141.59:4022/rtp/239.253.93.13:6166
高邑融媒,http://121.29.141.59:4022/rtp/239.253.92.160:6041
赵县电视台,http://121.29.141.59:4022/rtp/239.253.93.140:6308
晋州综合频道,http://121.29.141.59:4022/rtp/239.253.93.156:6324
井陉综合频道,http://121.29.141.59:4022/rtp/239.253.93.205:6383
兴隆综合频道,http://121.29.141.59:4022/rtp/239.253.93.104:6271
承德县电视台,http://121.29.141.59:4022/rtp/239.253.94.28:6627
崇礼融媒体中心,http://121.29.141.59:4022/rtp/239.253.93.147:6315
遵化综合频道,http://121.29.141.59:4022/rtp/239.253.93.177:6345
玉田综合频道,http://121.29.141.59:4022/rtp/239.253.92.118:6133
魏县综合新闻,http://121.29.141.59:4022/rtp/239.253.93.185:6353
黄骅电视台,http://121.29.141.59:4022/rtp/239.253.92.183:6047
阜平电视台,http://121.29.141.59:4022/rtp/239.253.93.16:6169
涞源综合频道,http://121.29.141.59:4022/rtp/239.253.93.22:6175
涿州电视台,http://121.29.141.59:4022/rtp/239.253.93.27:6180
临城新闻频道,http://121.29.141.59:4022/rtp/239.253.93.167:6335
柏乡综合频道,http://121.29.141.59:4022/rtp/239.253.93.171:6339
徐水电视台,http://121.29.141.59:4022/rtp/239.253.93.182:6350
临西综合频道,http://121.29.141.59:4022/rtp/239.253.94.29:6628
景县综合频道,http://121.29.141.59:4022/rtp/239.253.93.38:6191
深州新闻综合,http://121.29.141.59:4022/rtp/239.253.93.42:6195
故城电视台,http://121.29.141.59:4022/rtp/239.253.93.161:6329
枣强综合频道,http://121.29.141.59:4022/rtp/239.253.93.166:6334
清河电视台,http://121.29.141.59:4022/rtp/239.253.93.44:6197
武安新闻综合,http://121.29.141.59:4022/rtp/239.253.93.62:6215
鸡泽新闻综合,http://121.29.141.59:4022/rtp/239.253.93.64:6219
内丘电视台,http://121.29.141.59:4022/rtp/239.253.93.102:6268
CETV2,http://121.29.141.59:4022/rtp/239.253.92.108:6136
CETV4,http://121.29.141.59:4022/rtp/239.253.92.200:6137
北京卫视4K超高清,http://121.29.141.59:4022/rtp/239.253.92.220:6229
北京纪实科教,http://121.29.141.59:4022/rtp/239.253.93.190:6358
金鹰卡通,http://121.29.141.59:4022/rtp/239.253.92.163:8055
金鹰纪实,http://121.29.141.59:4022/rtp/239.253.92.103:6054
茶频道,http://121.29.141.59:4022/rtp/239.253.93.212:6390
羽毛球专区,http://121.29.141.59:4022/rtp/239.253.93.202:6380
中华特产,http://121.29.141.59:4022/rtp/239.253.93.242:6420
天元围棋,http://121.29.141.59:4022/rtp/239.253.93.211:6389
CCTV-4欧洲,http://121.29.141.59:4022/rtp/239.253.93.192:6370
CGTN英语,http://121.29.141.59:4022/rtp/239.253.92.15:8011
CGTN纪录,http://121.29.141.59:4022/rtp/239.253.93.195:6373
CGTN阿拉伯语,http://121.29.141.59:4022/rtp/239.253.93.198:6376
CGTN俄语,http://121.29.141.59:4022/rtp/239.253.93.199:6377
卡酷少儿,http://121.29.141.59:4022/rtp/239.253.92.162:8054
嘉佳卡通,http://121.29.141.59:4022/rtp/239.253.93.203:6381
优漫卡通,http://121.29.141.59:4022/rtp/239.253.93.204:6382
山东教育卫视,http://121.29.141.59:4022/rtp/239.253.92.106:6135
沧州新闻综合,http://121.29.141.59:4022/rtp/239.253.92.121:6015
沧州公共,http://121.29.141.59:4022/rtp/239.253.92.122:6016
沧州影视娱乐,http://121.29.141.59:4022/rtp/239.253.92.123:6017
栾城电视,http://121.29.141.59:4022/rtp/239.253.92.187:6051
滦平电视,http://121.29.141.59:4022/rtp/239.253.92.100:6142
双滦电视,http://121.29.141.59:4022/rtp/239.253.92.147:6224
赞皇电视,http://121.29.141.59:4022/rtp/239.253.92.12:6042
宽城新闻,http://121.29.141.59:4022/rtp/239.253.93.117:6019
邯山电视,http://121.29.141.59:4022/rtp/239.253.93.146:6314
顺平电视,http://121.29.141.59:4022/rtp/239.253.93.148:6316
赤城电视,http://121.29.141.59:4022/rtp/239.253.93.160:6328
昌黎电视,http://121.29.141.59:4022/rtp/239.253.92.109:6217
抚宁电视,http://121.29.141.59:4022/rtp/239.253.93.201:6379
卢龙电视,http://121.29.141.59:4022/rtp/239.253.93.206:6384
丰南电视,http://121.29.141.59:4022/rtp/239.253.92.231:6070
迁西电视,http://121.29.141.59:4022/rtp/239.253.92.247:6091
滦州电视,http://121.29.141.59:4022/rtp/239.253.92.97:6138
大城电视,http://121.29.141.59:4022/rtp/239.253.92.230:6068
永清电视,http://121.29.141.59:4022/rtp/239.253.93.172:6340
霸州综合,http://121.29.141.59:4022/rtp/239.253.93.209:6387
东光电视,http://121.29.141.59:4022/rtp/239.253.93.96:6262
青县电视,http://121.29.141.59:4022/rtp/239.253.93.139:6307
盐山电视,http://121.29.141.59:4022/rtp/239.253.93.144:6312
南皮电视,http://121.29.141.59:4022/rtp/239.253.93.149:6317
丰宁综合,http://121.29.141.59:4022/rtp/239.253.93.210:6388
定兴电视,http://121.29.141.59:4022/rtp/239.253.93.14:6167
满城电视,http://121.29.141.59:4022/rtp/239.253.93.19:6172
清苑电视,http://121.29.141.59:4022/rtp/239.253.93.24:6177
望都电视,http://121.29.141.59:4022/rtp/239.253.93.32:6185
高阳电视,http://121.29.141.59:4022/rtp/239.253.93.105:6272
安新电视,http://121.29.141.59:4022/rtp/239.253.93.107:6274
容城电视,http://121.29.141.59:4022/rtp/239.253.93.110:6277
涿鹿电视,http://121.29.141.59:4022/rtp/239.253.93.181:6349
大名电视,http://121.29.141.59:4022/rtp/239.253.93.186:6354
武强电视,http://121.29.141.59:4022/rtp/239.253.93.79:6245
阜城电视,http://121.29.141.59:4022/rtp/239.253.93.168:6336
广宗电视,http://121.29.141.59:4022/rtp/239.253.93.50:6203
宁晋电视,http://121.29.141.59:4022/rtp/239.253.93.51:6204
平乡电视,http://121.29.141.59:4022/rtp/239.253.93.53:6206
隆尧电视,http://121.29.141.59:4022/rtp/239.253.93.65:6230
广平电视,http://121.29.141.59:4022/rtp/239.253.93.66:6231
南和电视,http://121.29.141.59:4022/rtp/239.253.93.80:6246
临漳电视,http://121.29.141.59:4022/rtp/239.253.93.84:6250
迁安电视,http://121.29.141.59:4022/rtp/239.253.93.113:6280
馆陶电视,http://121.29.141.59:4022/rtp/239.253.93.115:6282
乐亭电视,http://121.29.141.59:4022/rtp/239.253.93.250:6290
丰润电视,http://121.29.141.59:4022/rtp/239.253.92.252:6156
慢直播1,http://121.29.141.59:4022/rtp/239.253.94.1:6600
慢直播2,http://121.29.141.59:4022/rtp/239.253.94.2:6601

辽宁联通-组播2,#genre#
辽宁卫视,http://61.176.25.179:40001/rtp/232.0.0.126:1234
辽宁都市频道,http://61.176.25.179:40001/rtp/232.0.0.154:1234
辽宁教育青少,http://61.176.25.179:40001/rtp/232.0.0.241:1234
辽宁北方频道,http://61.176.25.179:40001/rtp/232.0.0.151:1234
CCTV-8电视剧,http://61.176.25.179:40001/rtp/232.0.0.173:1234
CCTV-9纪录,http://61.176.25.179:40001/rtp/232.0.0.137:1234
CCTV-14少儿,http://61.176.25.179:40001/rtp/232.0.0.140:1234
CCTV-15音乐,http://61.176.25.179:40001/rtp/232.0.0.179:1234
CCTV风云剧场,http://61.176.25.179:40001/rtp/232.0.0.45:1234
CCTV世界地理,http://61.176.25.179:40001/rtp/232.0.0.63:1234
东方卫视,http://61.176.25.179:40001/rtp/232.0.0.122:1234
山东卫视,http://61.176.25.179:40001/rtp/232.0.0.131:1234
四川卫视,http://61.176.25.179:40001/rtp/232.0.0.185:1234
东南卫视,http://61.176.25.179:40001/rtp/232.0.0.74:1234
海南卫视,http://61.176.25.179:40001/rtp/232.0.0.26:1234
河北卫视,http://61.176.25.179:40001/rtp/232.0.0.49:1234
青海卫视,http://61.176.25.179:40001/rtp/232.0.0.101:1234
内蒙古卫视,http://61.176.25.179:40001/rtp/232.0.0.111:1234
吉林卫视,http://61.176.25.179:40001/rtp/232.0.0.180:1234
甘肃卫视,http://61.176.25.179:40001/rtp/232.0.0.50:1234
西藏卫视,http://61.176.25.179:40001/rtp/232.0.0.114:1234
CETV4,http://61.176.25.179:40001/rtp/232.0.0.239:1234
山东教育卫视,http://61.176.25.179:40001/rtp/232.0.0.169:1234
金鹰卡通,http://61.176.25.179:40001/rtp/232.0.0.90:1234
北京纪实科教,http://61.176.25.179:40001/rtp/232.0.0.162:1234
上海动漫秀场,http://61.176.25.179:40001/rtp/232.0.0.128:1234
上海法治天地,http://61.176.25.179:40001/rtp/232.0.0.134:1234
CGTN-英语,http://61.176.25.179:40001/rtp/232.0.0.188:1234
CGTN-俄语,http://61.176.25.179:40001/rtp/232.0.0.28:1234
优漫卡通,http://61.176.25.179:40001/rtp/232.0.0.159:1234
安多藏语综合,http://61.176.25.179:40001/rtp/232.0.0.105:1234
康巴藏语综合,http://61.176.25.179:40001/rtp/232.0.0.109:1234
IPTV3(轮播),http://61.176.25.179:40001/rtp/232.0.0.118:1234
IPTV5(轮播),http://61.176.25.179:40001/rtp/232.0.0.119:1234
辽河新闻综合,http://61.176.25.179:40001/rtp/232.0.0.214:1234
辽河文化生活,http://61.176.25.179:40001/rtp/232.0.0.215:1234

四川联通-组播1,#genre#
四川卫视,http://117.174.25.254:8188/rtp/239.0.0.1:5140
康巴卫视,http://117.174.25.254:8188/rtp/239.0.0.175:5140
四川经济频道,http://117.174.25.254:8188/rtp/239.0.0.2:5140
四川文化旅游,http://117.174.25.254:8188/rtp/239.0.0.3:5140
四川新闻频道,http://117.174.25.254:8188/rtp/239.0.0.4:5140
四川影视文艺,http://117.174.25.254:8188/rtp/239.0.0.5:5140
四川科教频道,http://117.174.25.254:8188/rtp/239.0.0.186:5140
四川乡村频道,http://117.174.25.254:8188/rtp/239.0.0.8:5140
四川峨眉电影,http://117.174.25.254:8188/rtp/239.0.0.9:5140
四川星空购物,http://117.174.25.254:8188/rtp/239.0.0.6:5140
CHC家庭影院,http://117.174.25.254:8188/rtp/239.0.0.23:5140
CHC动作电影,http://117.174.25.254:8188/rtp/239.0.0.24:5140
CHC影迷电影,http://117.174.25.254:8188/rtp/239.0.0.25:5140
精彩影视,http://117.174.25.254:8188/rtp/239.0.0.26:5140
CCTV-1综合,http://117.174.25.254:8188/rtp/239.0.0.10:5140
CCTV-3综艺,http://117.174.25.254:8188/rtp/239.0.0.12:5140
CCTV-4中文国际,http://117.174.25.254:8188/rtp/239.0.0.13:5140
CCTV-5体育,http://117.174.25.254:8188/rtp/239.0.0.14:5140
CCTV-5+体育赛事,http://117.174.25.254:8188/rtp/239.0.0.22:5140
CCTV-6电影,http://117.174.25.254:8188/rtp/239.0.0.15:5140
CCTV-7国防军事,http://117.174.25.254:8188/rtp/239.0.0.16:5140
CCTV-8电视剧,http://117.174.25.254:8188/rtp/239.0.0.17:5140
CCTV-9纪录,http://117.174.25.254:8188/rtp/239.0.0.18:5140
CCTV-11戏曲,http://117.174.25.254:8188/rtp/239.0.0.187:5140
CCTV-12社会与法,http://117.174.25.254:8188/rtp/239.0.0.20:5140
CCTV-13新闻,http://117.174.25.254:8188/rtp/239.0.0.190:5140
CCTV-14少儿,http://117.174.25.254:8188/rtp/239.0.0.21:5140
CCTV-15音乐,http://117.174.25.254:8188/rtp/239.0.0.188:5140
CCTV-17农业农村,http://117.174.25.254:8188/rtp/239.0.0.152:5140
CCTV4K超高清,http://117.174.25.254:8188/rtp/239.0.0.184:5140
湖南卫视,http://117.174.25.254:8188/rtp/239.0.0.68:5140
浙江卫视,http://117.174.25.254:8188/rtp/239.0.0.61:5140
江苏卫视,http://117.174.25.254:8188/rtp/239.0.0.60:5140
安徽卫视,http://117.174.25.254:8188/rtp/239.0.0.65:5140
北京卫视,http://117.174.25.254:8188/rtp/239.0.0.52:5140
重庆卫视,http://117.174.25.254:8188/rtp/239.0.0.72:5140
东方卫视,http://117.174.25.254:8188/rtp/239.0.0.58:5140
东南卫视,http://117.174.25.254:8188/rtp/239.0.0.62:5140
甘肃卫视,http://117.174.25.254:8188/rtp/239.0.0.192:5140
广东卫视,http://117.174.25.254:8188/rtp/239.0.0.70:5140
广西卫视,http://117.174.25.254:8188/rtp/239.0.0.185:5140
贵州卫视,http://117.174.25.254:8188/rtp/239.0.0.64:5140
河北卫视,http://117.174.25.254:8188/rtp/239.0.0.55:5140
河南卫视,http://117.174.25.254:8188/rtp/239.0.0.182:5140
湖北卫视,http://117.174.25.254:8188/rtp/239.0.0.67:5140
吉林卫视,http://117.174.25.254:8188/rtp/239.0.0.191:5140
江西卫视,http://117.174.25.254:8188/rtp/239.0.0.63:5140
辽宁卫视,http://117.174.25.254:8188/rtp/239.0.0.56:5140
山东卫视,http://117.174.25.254:8188/rtp/239.0.0.66:5140
陕西卫视,http://117.174.25.254:8188/rtp/239.0.0.53:5140
深圳卫视,http://117.174.25.254:8188/rtp/239.0.0.71:5140
天津卫视,http://117.174.25.254:8188/rtp/239.0.0.54:5140
云南卫视,http://117.174.25.254:8188/rtp/239.0.0.74:5140
山西卫视,http://117.174.25.254:8188/rtp/239.0.0.78:5140
海南卫视,http://117.174.25.254:8188/rtp/239.0.0.100:5140
内蒙古卫视,http://117.174.25.254:8188/rtp/239.0.0.79:5140
青海卫视,http://117.174.25.254:8188/rtp/239.0.0.108:5140
厦门卫视,http://117.174.25.254:8188/rtp/239.0.0.194:5140
三沙卫视,http://117.174.25.254:8188/rtp/239.0.0.195:5140
安多卫视,http://117.174.25.254:8188/rtp/239.0.0.109:5140
延边卫视,http://117.174.25.254:8188/rtp/239.0.0.76:5140
CETV1,http://117.174.25.254:8188/rtp/239.0.0.51:5140
CETV2,http://117.174.25.254:8188/rtp/239.0.0.196:5140
CGTN英语,http://117.174.25.254:8188/rtp/239.0.0.49:5140
北京纪实科教,http://117.174.25.254:8188/rtp/239.0.0.77:5140
上海欢笑剧场4K,http://117.174.25.254:8188/rtp/239.0.0.201:5140
上海动漫秀场,http://117.174.25.254:8188/rtp/239.0.0.28:5140
上海乐游频道,http://117.174.25.254:8188/rtp/239.0.0.30:5140
上海法治天地,http://117.174.25.254:8188/rtp/239.0.0.33:5140
金鹰纪实,http://117.174.25.254:8188/rtp/239.0.0.69:5140
快乐垂钓,http://117.174.25.254:8188/rtp/239.0.0.40:5140
中国交通,http://117.174.25.254:8188/rtp/239.0.0.143:5140
先锋乒羽,http://117.174.25.254:8188/rtp/239.0.0.37:5140
金鹰卡通,http://117.174.25.254:8188/rtp/239.0.0.95:5140
卡酷少儿,http://117.174.25.254:8188/rtp/239.0.0.75:5140

四川联通-组播2,#genre#
四川卫视,http://221.10.226.195:5000/rtp/239.0.0.1:5140
康巴卫视,http://221.10.226.195:5000/rtp/239.0.0.175:5140
四川经济频道,http://221.10.226.195:5000/rtp/239.0.0.2:5140
四川文化旅游,http://221.10.226.195:5000/rtp/239.0.0.3:5140
四川影视文艺,http://221.10.226.195:5000/rtp/239.0.0.5:5140
四川科教频道,http://221.10.226.195:5000/rtp/239.0.0.186:5140
四川乡村频道,http://221.10.226.195:5000/rtp/239.0.0.8:5140
四川峨眉电影,http://221.10.226.195:5000/rtp/239.0.0.9:5140
CHC家庭影院,http://221.10.226.195:5000/rtp/239.0.0.23:5140
CHC动作电影,http://221.10.226.195:5000/rtp/239.0.0.24:5140
CHC影迷电影,http://221.10.226.195:5000/rtp/239.0.0.25:5140
精彩影视,http://221.10.226.195:5000/rtp/239.0.0.26:5140
CCTV-1综合,http://221.10.226.195:5000/rtp/239.0.0.10:5140
CCTV-2财经,http://221.10.226.195:5000/rtp/239.0.0.11:5140
CCTV-3综艺,http://221.10.226.195:5000/rtp/239.0.0.12:5140
CCTV-4中文国际,http://221.10.226.195:5000/rtp/239.0.0.13:5140
CCTV-5体育,http://221.10.226.195:5000/rtp/239.0.0.14:5140
CCTV-5+体育赛事,http://221.10.226.195:5000/rtp/239.0.0.22:5140
CCTV-6电影,http://221.10.226.195:5000/rtp/239.0.0.15:5140
CCTV-7国防军事,http://221.10.226.195:5000/rtp/239.0.0.16:5140
CCTV-8电视剧,http://221.10.226.195:5000/rtp/239.0.0.17:5140
CCTV-9纪录,http://221.10.226.195:5000/rtp/239.0.0.18:5140
CCTV-10科教,http://221.10.226.195:5000/rtp/239.0.0.19:5140
CCTV-11戏曲,http://221.10.226.195:5000/rtp/239.0.0.187:5140
CCTV-12社会与法,http://221.10.226.195:5000/rtp/239.0.0.20:5140
CCTV-13新闻,http://221.10.226.195:5000/rtp/239.0.0.190:5140
CCTV-14少儿,http://221.10.226.195:5000/rtp/239.0.0.21:5140
CCTV-15音乐,http://221.10.226.195:5000/rtp/239.0.0.188:5140
CCTV-17农业农村,http://221.10.226.195:5000/rtp/239.0.0.152:5140
CCTV4K超高清,http://221.10.226.195:5000/rtp/239.0.0.184:5140
湖南卫视,http://221.10.226.195:5000/rtp/239.0.0.68:5140
浙江卫视,http://221.10.226.195:5000/rtp/239.0.0.61:5140
江苏卫视,http://221.10.226.195:5000/rtp/239.0.0.60:5140
安徽卫视,http://221.10.226.195:5000/rtp/239.0.0.65:5140
北京卫视,http://221.10.226.195:5000/rtp/239.0.0.52:5140
重庆卫视,http://221.10.226.195:5000/rtp/239.0.0.72:5140
东方卫视,http://221.10.226.195:5000/rtp/239.0.0.58:5140
东南卫视,http://221.10.226.195:5000/rtp/239.0.0.62:5140
甘肃卫视,http://221.10.226.195:5000/rtp/239.0.0.192:5140
广东卫视,http://221.10.226.195:5000/rtp/239.0.0.70:5140
广西卫视,http://221.10.226.195:5000/rtp/239.0.0.185:5140
贵州卫视,http://221.10.226.195:5000/rtp/239.0.0.64:5140
河北卫视,http://221.10.226.195:5000/rtp/239.0.0.55:5140
河南卫视,http://221.10.226.195:5000/rtp/239.0.0.182:5140
黑龙江卫视,http://221.10.226.195:5000/rtp/239.0.0.57:5140
吉林卫视,http://221.10.226.195:5000/rtp/239.0.0.191:5140
江西卫视,http://221.10.226.195:5000/rtp/239.0.0.63:5140
山东卫视,http://221.10.226.195:5000/rtp/239.0.0.66:5140
陕西卫视,http://221.10.226.195:5000/rtp/239.0.0.53:5140
深圳卫视,http://221.10.226.195:5000/rtp/239.0.0.71:5140
天津卫视,http://221.10.226.195:5000/rtp/239.0.0.54:5140
云南卫视,http://221.10.226.195:5000/rtp/239.0.0.74:5140
山西卫视,http://221.10.226.195:5000/rtp/239.0.0.78:5140
海南卫视,http://221.10.226.195:5000/rtp/239.0.0.100:5140
内蒙古卫视,http://221.10.226.195:5000/rtp/239.0.0.79:5140
青海卫视,http://221.10.226.195:5000/rtp/239.0.0.108:5140
厦门卫视,http://221.10.226.195:5000/rtp/239.0.0.194:5140
三沙卫视,http://221.10.226.195:5000/rtp/239.0.0.195:5140
